FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label,probability_1,predicted,correct
4344,0.919605759,0.153093713,0.531644072,313.1914562,1.894191314,1110.254963,9.905998016,1,0.9574197,1,1
7780,0.922848715,0.153353984,0.532745665,939.8034093,2.823503204,31.15662861,5.315894362,1,0.78198993,1,1
4028,0.903581835,0.167379421,0.550290344,137.8424462,0.951035219,425.3576536,8.505243357,1,0.97011405,1,1
8632,0.923831319,0.157181396,0.539225353,1172.342529,2.05957074,488.2978914,7.981661752,1,0.9421063,1,1
14091,1.096166031,0.168953711,0.59156271,224.417874,0.915581099,922.3599488,7.085227059,1,0.95797414,1,1
329,1.047451033,0.173856275,0.538413898,922.5951362,3.103171938,1587.31456,6.705366657,1,0.9583827,1,1
15345,1.010936231,0.175462744,0.586855417,64.4704195,2.189345995,241.4301467,5.168083747,0,0.19624649,0,1
2234,1.036621068,0.173181122,0.540343112,358.6105923,7.45032902,347.4666724,3.949321389,0,0.045834262,0,1
10476,1.020402295,0.174601741,0.568703398,14.94683389,2.397750961,72.28443091,4.50806136,0,0.100377835,0,1
331,1.051285676,0.173930841,0.537865586,935.0531223,2.775482199,1505.931118,7.807718187,1,0.95643026,1,1
10262,1.071765943,0.15592434,0.541691996,1295.331886,3.040378782,1067.416495,6.645344952,1,0.8435422,1,1
6054,1.073865953,0.1571949,0.524044573,1233.033484,3.402158382,2328.331833,7.910355127,1,0.9100276,1,1
13504,1.050795384,0.168240979,0.577409124,1078.627045,2.694049823,2424.652241,5.013707338,0,0.19417028,0,1
9110,1.032117383,0.1652386,0.553730508,810.6846944,3.309279261,1414.683836,5.025876647,0,0.2567232,0,1
2795,0.899010219,0.167824126,0.550666947,55.94363374,1.628727355,234.9486833,5.100375338,0,0.116334535,0,1
13961,1.061810441,0.162259177,0.562235075,93.62697923,1.248003046,255.3757338,6.706427308,1,0.8156658,1,1
3262,0.984897469,0.173950902,0.560001998,54.98876989,2.12453918,210.7601277,5.256106073,0,0.12633541,0,1
17032,1.07328505,0.171939072,0.60771119,29.9733977,0.830292915,166.5610266,5.349284814,1,0.9471911,1,1
14799,1.068179397,0.155554199,0.556881395,1203.085882,2.4977073,1511.293883,8.014889678,1,0.9048326,1,1
6498,0.922125337,0.153749866,0.533237062,788.9002047,2.324846125,663.9832665,5.027307405,0,0.45539722,0,1
3301,0.98895095,0.173455637,0.55432848,81.40305075,3.149679298,324.7660051,5.659031005,0,0.1435575,0,1
10459,1.012398386,0.174089628,0.568118595,213.8271361,3.205622441,815.8579446,4.055609209,0,0.063275486,0,1
7025,1.05216411,0.177575719,0.571917085,154.1588169,3.172013513,563.3739491,4.874795337,0,0.076004274,0,1
16477,1.011346896,0.170438093,0.591112935,694.1641133,1.23250173,2314.021414,7.185059171,1,0.92506796,1,1
11254,0.948746543,0.16244682,0.552879357,401.2799559,2.165970074,1186.705128,4.569509749,0,0.093486,0,1
14917,1.010504751,0.170776534,0.58968235,1052.857908,3.279458284,371.6030901,5.137190789,0,0.107614696,0,1
13781,1.056996264,0.168199519,0.581258072,482.4799643,3.180311869,1669.554891,4.875423692,0,0.17580146,0,1
7035,1.027112098,0.16850877,0.556882733,615.5800998,2.547772022,1747.96119,6.870921722,1,0.8102195,1,1
3457,1.026520201,0.167586925,0.542237244,716.720665,3.184363327,172.9908037,5.092763629,0,0.19002776,0,1
7289,1.024245165,0.169750303,0.557743395,407.9282276,2.935002922,657.639333,5.412974332,0,0.17788824,0,1
3553,1.006612614,0.172846065,0.551360474,61.06520208,1.775748574,262.492211,6.355154488,1,0.70417804,1,1
6152,0.922210778,0.158235379,0.540556038,864.007473,3.236561354,1662.476763,4.818039527,0,0.22234528,0,1
8266,1.066239817,0.156983331,0.540107701,1368.325415,2.843763424,1344.957543,5.816012142,1,0.88375205,1,1
1463,1.031112201,0.170571935,0.539687537,994.8333181,3.786377473,1347.914773,5.042019658,0,0.19247237,0,1
12585,1.020973743,0.16767564,0.57235048,237.351277,0.842539038,873.6523741,6.735747889,1,0.95284337,1,1
12513,1.024015176,0.167269447,0.563405712,717.4188188,2.986866561,1852.443357,8.158590853,1,0.69921285,1,1
9008,1.036136843,0.163760651,0.55094175,904.7311777,3.75189683,635.7398157,5.441378281,0,0.22100945,0,1
13119,1.058690754,0.168386752,0.580747652,918.5595842,3.268689047,3160.24603,4.463604026,0,0.14336188,0,1
10917,1.010900297,0.169848249,0.567704335,954.9033876,2.939909095,1062.622117,7.835011806,0,0.37832248,0,1
394,0.974384437,0.175178569,0.552244998,246.9352885,3.070162076,803.1078451,5.546339611,0,0.20975082,0,1
12256,1.032079625,0.16811471,0.574656217,488.1202901,1.842671578,1704.620059,4.240755899,0,0.21937342,0,1
9012,1.060148496,0.158173891,0.542109847,1211.260644,3.302824135,1293.203996,5.536946662,0,0.33444697,0,1
2206,0.900771123,0.181906268,0.567434111,5.651867509,1.295519961,54.07712464,5.282111079,0,0.17885835,0,1
9310,0.971003016,0.170201679,0.562897655,907.7490602,2.84697802,2660.278463,4.927352286,0,0.18973336,0,1
1958,1.037211208,0.172884047,0.540021797,450.0688148,2.710673602,305.4934442,7.715185084,1,0.90193444,1,1
14461,1.087392041,0.172579766,0.611983086,40.04450373,1.982841493,229.2767039,5.284815407,0,0.2395795,0,1
5043,1.019907464,0.174789809,0.564804419,474.2376708,2.069750128,754.9216044,7.79108543,1,0.87040216,1,1
8930,0.923769876,0.15726221,0.539341745,1161.753892,2.009633655,549.9353926,8.366120985,1,0.93836576,1,1
3099,1.009189808,0.172212892,0.551714175,238.8178955,2.623514738,703.5962466,5.422676123,0,0.23730451,0,1
3992,1.008345417,0.172184065,0.552643053,149.561195,2.70474847,409.1474545,6.039621246,0,0.37485236,0,1
3448,1.0360102,0.165281007,0.536466628,1211.902369,3.182584734,1335.585358,5.022061379,1,0.50535315,1,1
6322,0.966357365,0.171797325,0.561690468,384.4263031,1.998632301,1309.41264,5.859466031,0,0.3999007,0,1
14469,1.101061582,0.17321838,0.615980518,233.0276532,2.327580202,864.9711149,5.27351972,0,0.30415142,0,1
2167,0.952605291,0.173505454,0.555768526,131.0779708,2.731728065,470.7217558,4.948169197,0,0.082224265,0,1
2504,0.923678423,0.17670709,0.559985482,72.38187054,2.551563084,275.7615661,5.107526905,0,0.08687266,0,1
13889,1.106236702,0.16943922,0.595726429,104.2338947,1.63981206,414.4927916,6.913983728,0,0.388707,0,1
14765,1.106692528,0.173439014,0.617579211,11.58616029,2.960000038,486.3952798,17.09644695,0,0.44940135,0,1
2542,1.040456006,0.171987847,0.538038048,1158.198868,2.951973653,1846.638767,6.503545188,1,0.8530396,1,1
8344,0.968903439,0.171100208,0.562605163,781.9234751,2.515099627,1961.016052,7.680108872,1,0.82931113,1,1
17468,1.05972122,0.181938746,0.54004779,1332.744444,3.733373763,1941.586048,4.992996491,1,0.7501082,1,1
11397,1.059520108,0.158972535,0.549026617,185.5083959,2.36001321,636.1594559,5.231894855,0,0.24255665,0,1
17260,0.946857259,0.173069878,0.55553085,1306.703659,2.89393908,2916.102742,7.307146488,0,0.38985136,0,1
4221,1.061578723,0.159147787,0.527656106,1362.628608,3.743687472,2387.51641,4.985185121,1,0.52052385,1,1
11508,1.071921135,0.157421459,0.548356409,291.3423231,2.627799316,838.6448276,7.933167535,1,0.8889035,1,1
12412,1.023832818,0.168431055,0.572451084,721.4348929,2.470811081,2038.61146,4.392355593,0,0.1234825,0,1
11166,1.07064861,0.157602624,0.548511578,286.3873027,2.693348428,840.1013065,8.007885727,1,0.8881813,1,1
15140,1.058513635,0.169401396,0.597311307,611.3434267,2.090777265,971.182862,5.043415274,0,0.3202344,0,1
10743,0.966936041,0.168010228,0.560960973,1221.758771,2.880241597,4071.931942,5.863603629,0,0.40703505,0,1
444,1.03555309,0.173779455,0.540324511,1085.196135,3.654679895,1126.08128,6.028478103,1,0.860224,1,1
3748,0.900354123,0.163776064,0.545575308,8.645319558,0.973995102,85.51370282,5.355977272,1,0.94012123,1,1
3227,0.96308908,0.17290597,0.558336418,36.32789405,1.24956901,107.9260779,5.40037759,1,0.7752155,1,1
5361,1.039321525,0.164119338,0.535538095,1137.054312,3.403481077,1616.821471,8.560593419,1,0.8936052,1,1
4281,1.064167533,0.158900944,0.526317573,1429.013706,3.697882579,2611.040271,6.382616653,1,0.91018903,1,1
13248,1.059161259,0.167792882,0.578023424,724.4364396,3.049884974,1415.74743,5.593887039,0,0.28579777,0,1
11496,1.060087766,0.159138485,0.549990615,110.4240605,2.583543573,519.0976049,7.433303464,1,0.8129006,1,1
4806,0.91380329,0.157080145,0.537106701,179.4022312,1.85318055,402.5088805,5.239755917,0,0.33345646,0,1
11394,1.010780477,0.168382532,0.569883328,704.2824511,1.413433442,2282.810637,7.078216989,1,0.91573614,1,1
11120,1.017373669,0.168229913,0.57127818,587.8128591,1.417763399,2136.005045,8.062685038,1,0.91863817,1,1
11129,1.015650574,0.171389146,0.566560857,631.5267975,2.483237681,2105.683667,7.643934162,1,0.84627366,1,1
10808,1.023649801,0.173463948,0.567603826,265.1349841,3.072373784,907.0313407,5.400186072,0,0.12791812,0,1
964,1.053487658,0.174066839,0.537604723,1379.849131,4.025113331,2739.25599,4.620881227,0,0.14156397,0,1
4104,0.921055627,0.151851105,0.529873276,231.9725932,2.11901011,855.2448027,6.091018256,1,0.85048306,1,1
8998,1.029415558,0.169094325,0.559206075,861.856241,2.98461756,1383.956355,6.084519998,1,0.5954059,1,1
13622,1.057613571,0.167816073,0.577664611,772.9128721,2.844122365,1411.152215,5.568215622,0,0.24288316,0,1
8092,0.95544533,0.169403697,0.559477674,776.1639099,2.815469623,2751.3638,4.473231263,0,0.10269722,0,1
15177,1.029156766,0.165501568,0.574014289,667.5619885,3.127350501,1484.815038,4.835051832,0,0.22635175,0,1
3076,1.026126965,0.172511201,0.542946424,151.1736231,3.316553153,322.1479462,5.058322441,0,0.0852548,0,1
13394,1.060952244,0.167646824,0.578060206,642.7454686,2.067047763,1275.486501,4.814457442,0,0.16796903,0,1
11093,1.001308882,0.168631302,0.568063379,838.4559521,2.329914688,2262.251811,4.564393688,0,0.12010017,0,1
7368,1.069367124,0.156982055,0.530266798,1048.413263,3.47460303,1468.384927,4.935605098,1,0.6117682,1,1
1582,1.036344427,0.173572184,0.540370428,698.5214614,4.529986609,1093.214497,4.747879023,0,0.103476286,0,1
4408,1.025159964,0.166551487,0.546096589,255.3305881,2.364895529,620.0937958,3.655900796,0,0.12722239,0,1
4271,1.023317575,0.16799629,0.544747581,469.918715,2.988903235,121.2026067,7.223462745,1,0.76440334,1,1
8154,0.963731539,0.170511733,0.561390233,891.7216335,2.387120508,2165.563441,5.328198848,0,0.20303078,0,1
5248,1.038959411,0.163458607,0.537889033,734.2947576,3.204829702,1801.28096,6.651189337,1,0.8673344,1,1
15193,0.956447615,0.166670867,0.576064035,524.6818743,1.926703001,1822.755947,6.848980594,1,0.65912604,1,1
2067,1.00901138,0.173663003,0.546009393,629.3147669,2.979444867,616.6687961,4.643215759,0,0.08810302,0,1
15488,0.95712721,0.166299816,0.575921101,91.22597473,2.870666456,342.9056824,4.729993261,0,0.09335215,0,1
1490,1.043395041,0.173464856,0.538886002,605.5876735,3.909321374,402.9429073,5.704497222,0,0.120769374,0,1
16467,1.007346225,0.17110551,0.567039606,425.9816507,2.816131139,185.8429351,4.552551119,0,0.07759323,0,1
11706,0.993026439,0.170109269,0.566791561,910.4955943,1.868172115,1742.173209,6.348382262,1,0.7862999,1,1
13751,1.047704151,0.166491094,0.57065327,895.1426714,2.521820307,163.7896639,6.631272945,1,0.7903919,1,1
2870,0.943365173,0.170990698,0.556235844,85.39698311,2.175735292,220.1771254,5.359130754,0,0.11875891,0,1
1789,0.976501921,0.17426201,0.552328608,158.9093181,2.744991132,163.9019623,4.682935158,0,0.10205604,0,1
176,1.051211871,0.173424751,0.537145558,1616.479167,4.459272082,2616.194158,4.566021352,0,0.13590358,0,1
2824,0.902021957,0.164974439,0.547245407,3.611021624,0.785845739,42.48003968,4.698689471,1,0.9384482,1,1
4723,0.939824689,0.169065172,0.555856943,16.18213612,1.59406112,151.0940324,5.140634668,0,0.23606336,0,1
1993,1.001318103,0.17331991,0.549506044,34.17827049,2.787708319,45.28062822,3.628931546,0,0.1387416,0,1
8115,0.939817794,0.164599244,0.552461763,966.4341979,2.724575321,2654.840169,7.3807706,1,0.8098586,1,1
721,1.028790558,0.173797836,0.541538939,1115.08811,4.817620545,1057.854493,4.870484011,0,0.18982026,0,1
16429,0.979972925,0.173090097,0.576896741,13.52124779,0.731326242,20.64970588,4.389088706,1,0.9551657,1,1
17149,1.089974786,0.176707966,0.574088155,236.3892962,3.760191096,267.2809496,4.591643843,0,0.06385895,0,1
8607,0.976364224,0.171361241,0.564024907,720.599669,2.610729501,1987.415954,6.829755651,1,0.79627544,1,1
14265,1.063261626,0.166136787,0.590662833,0.0,1.167421548,128.8656056,7.66072361,1,0.9043542,1,1
9086,0.940826088,0.164254096,0.55239305,1130.525964,2.789525017,2679.73538,6.653791477,1,0.6738135,1,1
12096,0.976281211,0.1665284,0.562112065,598.6090617,1.676674451,2201.760986,6.230329568,1,0.86902547,1,1
15494,0.899106267,0.168248449,0.566194781,56.66497805,0.966909132,279.3099447,6.648720434,1,0.9428786,1,1
1419,1.037298863,0.172715329,0.539866158,512.8008666,2.835503924,509.2424809,6.70901456,1,0.8329468,1,1
8124,1.043241196,0.175751039,0.569202925,443.6594747,2.964669637,826.6207363,4.61043931,0,0.09821728,0,1
948,1.047960909,0.173857187,0.538338873,920.1398599,3.013243956,1488.686868,7.61799101,1,0.94746697,1,1
10360,0.934220412,0.158894672,0.544460437,15.81316187,2.185455012,94.79034516,5.489844765,0,0.22551176,0,1
11729,0.963547732,0.164554488,0.557825348,535.5504953,2.996603966,1894.636627,4.211883028,0,0.16057149,0,1
12956,1.038121959,0.166701984,0.568153403,1164.843222,2.16067141,543.022478,8.240687861,1,0.836329,1,1
13254,1.045519407,0.164487739,0.563629045,946.2609622,1.423093195,1452.546265,9.351040746,1,0.95087934,1,1
3989,1.010848305,0.171608369,0.551326724,188.7601241,3.01958232,520.3148662,4.78298764,0,0.083057515,0,1
11179,0.948728634,0.162685327,0.553086612,525.7284846,1.234552437,1637.047908,7.990664072,1,0.90582067,1,1
4984,0.953658881,0.171167889,0.558576568,140.2738516,1.944505529,530.1831821,5.569578211,0,0.09727523,0,1
6460,1.011677187,0.176149182,0.568179194,173.6005759,2.374053059,648.3779443,5.490752482,0,0.13738798,0,1
590,1.046103671,0.172716936,0.537167344,1531.915281,3.944573253,2688.700447,4.697112762,0,0.16841774,0,1
6437,0.937846513,0.16598189,0.553197197,401.9759041,2.702172149,1448.356287,4.052320072,0,0.15476674,0,1
10789,1.061623987,0.158019571,0.545939746,732.5004549,3.526573877,1645.204111,5.828237765,0,0.4645251,0,1
9965,0.969581682,0.167384394,0.561086158,1031.313409,2.307211161,3655.540402,7.034720427,1,0.7897895,1,1
15600,0.916869419,0.164444277,0.563614822,172.1038324,2.545172216,606.8634288,5.190096498,0,0.11033117,0,1
984,1.048629311,0.173915467,0.538247983,1047.066602,3.568042273,2019.571883,7.636596641,1,0.9583827,1,1
13299,1.056988734,0.168298362,0.579464218,990.356952,3.228963681,2720.572884,4.78976695,0,0.17122304,0,1
15734,1.081231166,0.155296808,0.539460521,1219.663127,4.136678982,2987.769043,4.492519474,0,0.08113324,0,1
10064,1.07001594,0.156440065,0.543247655,1080.958178,2.928966508,1223.578475,7.010168706,1,0.7852414,1,1
11114,0.992870785,0.166681386,0.566146636,279.289391,2.528418659,1054.462118,5.018686942,0,0.15492298,0,1
10250,0.981576937,0.171287163,0.564982022,760.0993615,2.986109102,2036.031552,4.748316564,0,0.14677149,0,1
2050,0.903349966,0.180387674,0.565426414,239.5637028,2.518437737,857.1788574,5.593867057,0,0.12212719,0,1
186,0.910649742,0.18708793,0.57362487,293.8493315,3.07499969,1063.934896,4.839322372,0,0.05343434,0,1
13405,1.052265642,0.167928291,0.580279641,212.4655557,1.193518088,775.1699856,8.756367195,1,0.92519635,1,1
4760,1.034152397,0.177271843,0.570175441,76.04671849,1.502725674,155.0624081,7.643433962,1,0.87626165,1,1
4632,1.024023327,0.167010979,0.546093959,316.4779848,3.225883158,787.4435297,4.914979474,0,0.19337106,0,1
818,1.050790898,0.173409,0.537232248,1484.947838,3.579775869,2312.120898,9.045069577,1,0.93593246,1,1
12077,0.952088306,0.16237776,0.553570416,63.27140562,6.007886085,261.6668279,4.104964239,0,0.0571608,0,1
2959,0.901182557,0.169014145,0.552099319,96.71741225,1.518563201,377.9422968,5.367254813,0,0.13542165,0,1
11717,1.021584898,0.171468587,0.565722988,362.2265117,3.37593269,1213.522911,6.574306771,0,0.49524158,0,1
5588,1.019127825,0.17276898,0.561144291,375.3378118,2.292517355,1047.336888,6.081029921,1,0.6929615,1,1
5506,0.991639436,0.174555734,0.564576682,5.161109952,0.797276728,34.68372154,4.198565584,1,0.94097495,1,1
15293,1.004145216,0.17484655,0.58862243,261.5722525,2.95532918,343.1838148,5.129316859,0,0.1006514,0,1
9138,1.054425825,0.17821964,0.572838785,52.49499355,1.530239279,122.6872757,5.457649926,0,0.28906924,0,1
10265,1.071599683,0.156282906,0.54330715,1034.229823,3.202931158,1206.189472,6.390514039,1,0.8164829,1,1
3177,0.899052452,0.177221109,0.561619331,157.1360853,2.408665097,517.5731916,4.702310133,0,0.087781854,0,1
17057,1.013429459,0.169746071,0.569674537,250.0388238,9.543316024,788.3167318,4.147052497,0,0.058402065,0,1
8502,1.037858545,0.174457679,0.567314135,583.8056465,2.660603611,1254.977066,7.49817003,1,0.8791847,1,1
4449,1.02512457,0.175510563,0.566570531,367.5768117,2.133025793,652.8580211,7.884860026,1,0.85404915,1,1
1283,1.035522211,0.173269143,0.540618769,361.5245235,4.024666114,273.7259467,4.855499861,0,0.067317076,0,1
3494,0.984572507,0.173544179,0.555988256,69.33326853,2.718427962,250.4238804,4.778841463,0,0.09590813,0,1
11656,1.021051629,0.169441174,0.563785476,437.3423076,2.771519959,1027.71191,7.802895152,1,0.76776934,1,1
14097,1.096154491,0.169123403,0.592529104,333.5605475,3.187476443,1168.934862,4.961756981,0,0.19003142,0,1
2334,1.041228397,0.171511929,0.537082807,1474.134013,3.696248542,2140.360343,8.014934012,1,0.8469633,1,1
7772,1.00036427,0.174675951,0.567132297,354.0005827,2.819205525,634.6011622,4.729377281,0,0.0790666,0,1
390,1.044320702,0.172073855,0.53667496,1754.801577,3.698926545,2869.278737,9.684201928,1,0.9378436,1,1
13621,1.046390755,0.164580208,0.564240799,907.5304302,1.665858229,1430.376546,9.643155336,1,0.9627695,1,1
14478,1.096481164,0.172783634,0.613873829,242.2544112,1.259543339,1235.539133,5.14134293,1,0.9196331,1,1
8751,0.933507743,0.163222726,0.550012892,970.0129987,2.999594654,2131.434759,4.973399486,0,0.20235135,0,1
9255,0.936824888,0.164629856,0.551872033,764.0327307,3.064510556,2683.541199,4.413770464,0,0.14688213,0,1
5306,1.084155692,0.156928428,0.517023546,1572.447709,4.233763318,2935.229922,5.114603506,0,0.22976898,0,1
3270,0.912821811,0.166612134,0.549957597,144.2074667,1.932963522,527.9070935,4.122005979,0,0.08334256,0,1
10363,0.933731693,0.158765662,0.544160006,13.02864931,2.061985214,78.4187987,5.471587466,0,0.22551176,0,1
12482,1.029155888,0.167821103,0.574221118,267.2580847,0.916238373,938.673924,9.694182565,1,0.98288774,1,1
5459,0.919207033,0.153653901,0.532483821,468.0256469,2.422918143,1567.57323,4.833914252,1,0.50426906,1,1
13709,1.073013528,0.168443769,0.585903482,89.34029245,0.845128678,321.5674829,6.973439875,1,0.95305663,1,1
3428,1.021819042,0.170228176,0.54426554,641.4618109,2.640489165,336.6553746,6.837211837,1,0.803845,1,1
13452,1.05244158,0.167709561,0.575803465,836.5067024,3.569338511,1108.415761,4.94467736,0,0.15074244,0,1
1016,0.926170811,0.183027821,0.567449196,162.3012595,2.95568055,609.989362,6.223457874,1,0.5172248,1,1
1451,1.034105241,0.16975329,0.537815166,1348.897183,6.014062486,139.0109003,3.343649139,0,0.05749248,0,1
7197,0.979586986,0.173116244,0.563670644,266.6736396,0.716226261,929.3850505,7.803352767,1,0.96901166,1,1
11441,0.964990211,0.165006313,0.558476631,574.6054261,2.557933457,1959.706386,5.127177639,0,0.20510934,0,1
4550,1.035563867,0.164205624,0.539671028,621.3292429,3.439992564,1493.441344,4.431369267,0,0.24175058,0,1
14,1.037543095,0.173915501,0.539810419,1487.172681,3.486311453,2232.411391,8.859430795,1,0.9646704,1,1
10356,0.972652291,0.166953537,0.5615048,826.7792418,1.777825725,2974.795611,6.973105851,1,0.86656874,1,1
8396,1.032365669,0.164323008,0.54976779,555.9569492,3.173720488,1342.088976,4.222935041,0,0.18493852,0,1
9120,1.040979126,0.176723268,0.570909384,17.19801387,2.110133596,57.64949537,5.209242203,0,0.16597313,0,1
10419,1.078748377,0.154677231,0.53779553,846.1243315,3.557602663,1313.300945,4.567093184,0,0.19064255,0,1
12376,1.030671654,0.168578185,0.573234696,1040.586422,3.142721994,1332.385647,7.61813717,1,0.6540963,1,1
11730,0.984410108,0.16832126,0.564914946,949.2215647,2.438058927,3273.137866,6.485732186,1,0.80266786,1,1
16555,1.03424731,0.169373984,0.56082145,685.8538708,3.638074342,1283.272704,5.873743853,0,0.3918849,0,1
12649,0.984832742,0.164974882,0.56343793,137.0532521,2.427603226,567.7052406,5.600897506,0,0.15469189,0,1
1476,0.90076837,0.17785061,0.562333695,142.7690251,2.35372653,477.9782835,4.53643837,0,0.07207916,0,1
15791,1.005578071,0.171324319,0.588793405,816.8583584,2.755502996,469.6222199,7.896565244,1,0.68923384,1,1
979,1.04671889,0.173928909,0.538510578,1254.94302,3.507878578,2041.370385,7.126326618,1,0.9583827,1,1
5439,0.918262976,0.153765288,0.532531039,142.7433916,1.589494365,488.7004338,5.227743314,1,0.82115835,1,1
20,0.959125156,0.176550774,0.555622668,254.8250552,3.105318184,861.1084525,6.328553261,1,0.74422735,1,1
9303,1.028858404,0.16840632,0.560521638,91.06161153,3.180744927,266.6152096,5.376551057,0,0.14153111,0,1
16306,1.065689897,0.156052433,0.556470134,1246.632239,2.632225152,1335.550063,7.116450343,1,0.89307797,1,1
7490,1.054411964,0.15998535,0.532827476,1030.791429,2.979120446,1129.920745,6.9258793,1,0.88530606,1,1
9680,0.929522214,0.158642616,0.542955252,860.5772415,1.470677837,647.5170887,8.07734666,1,0.88585675,1,1
12514,1.024343528,0.167184384,0.563644254,765.8178652,2.962101681,1977.967031,8.612297292,1,0.7775817,1,1
13194,1.074330102,0.16811655,0.58324627,466.4852357,0.999237209,914.9059275,7.5518647,1,0.9647333,1,1
5046,0.954436487,0.171045124,0.558954091,294.2040613,2.643453264,1052.290747,5.546589533,0,0.1155782,0,1
10744,0.966299478,0.168121321,0.56091033,1270.858436,3.055395192,3974.364743,4.189888689,0,0.12467483,0,1
13904,1.086656027,0.168845943,0.58916555,503.3285061,2.785910258,1897.091486,6.341439224,0,0.47272706,0,1
6442,0.922486547,0.151387336,0.529381464,626.9331489,1.436962485,143.0143879,8.231601758,1,0.9731476,1,1
2377,1.01535743,0.173407144,0.545085173,405.827304,1.094480282,49.19811994,6.279210782,1,0.9091493,1,1
3071,1.023715221,0.171824572,0.543665751,322.638414,2.844072436,838.3804968,7.69185721,1,0.7364456,1,1
969,1.050897324,0.174006105,0.537935517,1308.142993,3.453829811,2473.52092,7.925700332,1,0.9583827,1,1
8687,1.027782909,0.168329942,0.55692606,674.3535895,2.73774189,2009.624771,7.63555068,1,0.8629323,1,1
3558,0.9752317,0.173454765,0.556735737,101.1215793,2.534020688,385.6165807,5.14144631,0,0.07658863,0,1
11298,1.018352723,0.168596582,0.566556383,1008.841391,3.44270127,2380.605004,5.158116353,0,0.16133246,0,1
14925,1.039494366,0.163150617,0.577104694,543.0840946,3.241000737,378.8376282,7.626353915,1,0.63575464,1,1
6284,1.036287108,0.163292916,0.545305287,378.224067,2.715794855,617.6383319,4.766052442,0,0.21068276,0,1
3890,0.911979564,0.1573751,0.537351033,51.30394763,2.195898821,209.544254,5.552880713,0,0.29288366,0,1
411,0.990510823,0.174622373,0.549103298,585.0315885,3.68259866,932.7210404,5.356380567,0,0.32902497,0,1
13353,1.059641257,0.168036728,0.579011432,809.0512261,1.045220894,1830.539925,8.976221215,1,0.9830445,1,1
640,1.030645868,0.173858733,0.541123158,1268.098963,3.732334843,1573.829088,5.349243202,1,0.570765,1,1
5831,1.061264293,0.158721489,0.530079362,1256.137977,3.355673143,1332.75173,5.593647144,1,0.6915888,1,1
16436,1.014731527,0.171967432,0.587811017,599.1296422,2.064495979,1880.198092,8.010122727,1,0.8162551,1,1
15545,1.048678537,0.177801767,0.593640367,88.24843919,2.162420571,343.9095845,4.52515915,0,0.17784157,0,1
10705,0.924731168,0.154635227,0.535316077,426.1007381,1.999130228,996.7870141,4.965510498,0,0.4667199,0,1
13199,1.08334116,0.168744176,0.587940654,566.2572754,2.860626641,2148.093684,4.875269403,0,0.16078787,0,1
9405,0.950066918,0.163618349,0.554009506,864.0639164,1.880418776,2672.968469,8.471721084,1,0.88869846,1,1
17300,1.057550368,0.168462161,0.56454465,466.0744013,3.605246569,928.8980184,5.37175541,0,0.1739832,0,1
7762,1.06176743,0.157943516,0.536697053,1197.685254,2.83685437,932.1146675,6.69433253,1,0.91184676,1,1
9049,1.070736128,0.156199118,0.538000923,1172.559624,2.560151073,1751.444942,7.840450235,1,0.9640005,1,1
13085,1.085240119,0.168807315,0.588682639,548.4833104,2.894253881,1971.056043,4.736287982,0,0.14006059,0,1
150,1.043592481,0.173916657,0.538942382,1401.988175,3.581539869,2237.089189,6.93482391,1,0.9583827,1,1
2956,1.021855638,0.170888995,0.54431974,481.2363866,2.875842227,563.2419574,8.661797171,1,0.78657365,1,1
17278,1.025554039,0.171117306,0.569371214,54.69791276,1.101539044,60.69287309,4.852474123,1,0.8105937,1,1
9297,0.971368035,0.166552029,0.560952111,773.3493266,1.741069163,2763.405902,4.965677781,1,0.5210434,1,1
4579,1.017904394,0.168727822,0.549569203,6.785043671,1.352137523,57.33032264,5.244994751,0,0.34809315,0,1
14933,1.08388558,0.154037685,0.564812357,649.4417933,3.214709943,2151.056399,6.983900511,1,0.7397642,1,1
6008,0.979164394,0.173229999,0.563426937,92.59069415,1.056853032,326.9784092,5.046056209,1,0.79912025,1,1
4097,0.971764798,0.172922459,0.561555944,11.10486975,0.916914407,67.61248586,4.717452206,1,0.9221471,1,1
10370,0.940099044,0.160772168,0.548655551,400.2315372,1.950304981,771.8224239,5.842911441,0,0.4193545,0,1
16959,1.083664565,0.153715861,0.563447392,943.2091181,3.221911779,1030.114962,6.782814656,1,0.80153537,1,1
4364,1.026951452,0.166158391,0.544865594,297.119207,3.06974439,610.3043672,4.785479017,0,0.17631844,0,1
13218,1.049412505,0.167731576,0.579658236,7.992478683,1.583710328,110.0836191,5.852953611,1,0.76156694,1,1
12049,0.950414435,0.162687937,0.553514661,420.1006925,2.415080329,1278.715811,4.815932338,0,0.17831549,0,1
8801,0.969283382,0.170303598,0.562543269,890.6833796,2.537261357,2546.311962,6.890005332,1,0.7422968,1,1
4858,0.983278517,0.173947636,0.561301958,62.91458527,1.932782513,242.6813837,5.293745069,0,0.12633541,0,1
5770,0.92197798,0.153127518,0.532164699,684.7200836,2.060647988,532.8340376,9.170379838,1,0.9606555,1,1
7782,1.040295972,0.17510814,0.568212241,524.0784665,2.678951074,953.2412538,6.854853022,1,0.84878683,1,1
14737,1.073205711,0.170825433,0.604026904,409.049091,2.223463578,802.1056782,4.816632964,0,0.32168913,0,1
