FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label,probability_1,predicted,correct
6054,1.073865953,0.1571949,0.524044573,1233.033484,3.402158382,2328.331833,7.910355127,1,0.9062218522023759,1,1
13504,1.050795384,0.168240979,0.577409124,1078.627045,2.694049823,2424.652241,5.013707338,0,0.3778064038430436,0,1
9110,1.032117383,0.1652386,0.553730508,810.6846944,3.309279261,1414.683836,5.025876647,0,0.25980212587172585,0,1
2795,0.899010219,0.167824126,0.550666947,55.94363374,1.628727355,234.9486833,5.100375338,0,0.368863644037121,0,1
13961,1.061810441,0.162259177,0.562235075,93.62697923,1.248003046,255.3757338,6.706427308,1,0.878492641022167,1,1
3262,0.984897469,0.173950902,0.560001998,54.98876989,2.12453918,210.7601277,5.256106073,0,0.3468005400101683,0,1
17032,1.07328505,0.171939072,0.60771119,29.9733977,0.830292915,166.5610266,5.349284814,1,0.6227336298568981,1,1
14799,1.068179397,0.155554199,0.556881395,1203.085882,2.4977073,1511.293883,8.014889678,1,0.9325301939245317,1,1
6498,0.922125337,0.153749866,0.533237062,788.9002047,2.324846125,663.9832665,5.027307405,0,0.43328805864175235,0,1
3301,0.98895095,0.173455637,0.55432848,81.40305075,3.149679298,324.7660051,5.659031005,0,0.21866825849405225,0,1
10459,1.012398386,0.174089628,0.568118595,213.8271361,3.205622441,815.8579446,4.055609209,0,0.07159959806499049,0,1
7025,1.05216411,0.177575719,0.571917085,154.1588169,3.172013513,563.3739491,4.874795337,0,0.142250961948234,0,1
16477,1.011346896,0.170438093,0.591112935,694.1641133,1.23250173,2314.021414,7.185059171,1,0.8776152675479123,1,1
11254,0.948746543,0.16244682,0.552879357,401.2799559,2.165970074,1186.705128,4.569509749,0,0.2822151726791303,0,1
14917,1.010504751,0.170776534,0.58968235,1052.857908,3.279458284,371.6030901,5.137190789,0,0.15850230814146304,0,1
13781,1.056996264,0.168199519,0.581258072,482.4799643,3.180311869,1669.554891,4.875423692,0,0.16778953713019973,0,1
7035,1.027112098,0.16850877,0.556882733,615.5800998,2.547772022,1747.96119,6.870921722,1,0.7250857318802841,1,1
3457,1.026520201,0.167586925,0.542237244,716.720665,3.184363327,172.9908037,5.092763629,0,0.30309168048255797,0,1
7289,1.024245165,0.169750303,0.557743395,407.9282276,2.935002922,657.639333,5.412974332,0,0.3076640233141076,0,1
3553,1.006612614,0.172846065,0.551360474,61.06520208,1.775748574,262.492211,6.355154488,1,0.7106948840057865,1,1
6152,0.922210778,0.158235379,0.540556038,864.007473,3.236561354,1662.476763,4.818039527,0,0.1863639540970618,0,1
8266,1.066239817,0.156983331,0.540107701,1368.325415,2.843763424,1344.957543,5.816012142,1,0.7216466613087299,1,1
1463,1.031112201,0.170571935,0.539687537,994.8333181,3.786377473,1347.914773,5.042019658,0,0.2287953535199886,0,1
12585,1.020973743,0.16767564,0.57235048,237.351277,0.842539038,873.6523741,6.735747889,1,0.8897706713899105,1,1
12513,1.024015176,0.167269447,0.563405712,717.4188188,2.986866561,1852.443357,8.158590853,1,0.8062660106458104,1,1
9008,1.036136843,0.163760651,0.55094175,904.7311777,3.75189683,635.7398157,5.441378281,0,0.24947624898233983,0,1
13119,1.058690754,0.168386752,0.580747652,918.5595842,3.268689047,3160.24603,4.463604026,0,0.16525744310919305,0,1
394,0.974384437,0.175178569,0.552244998,246.9352885,3.070162076,803.1078451,5.546339611,0,0.23120588945211085,0,1
12256,1.032079625,0.16811471,0.574656217,488.1202901,1.842671578,1704.620059,4.240755899,0,0.3383750682600218,0,1
2206,0.900771123,0.181906268,0.567434111,5.651867509,1.295519961,54.07712464,5.282111079,0,0.38236385232268344,0,1
9310,0.971003016,0.170201679,0.562897655,907.7490602,2.84697802,2660.278463,4.927352286,0,0.2544930350883909,0,1
1958,1.037211208,0.172884047,0.540021797,450.0688148,2.710673602,305.4934442,7.715185084,1,0.8312978469643398,1,1
14461,1.087392041,0.172579766,0.611983086,40.04450373,1.982841493,229.2767039,5.284815407,0,0.31456091687361165,0,1
5043,1.019907464,0.174789809,0.564804419,474.2376708,2.069750128,754.9216044,7.79108543,1,0.8589154706695259,1,1
8930,0.923769876,0.15726221,0.539341745,1161.753892,2.009633655,549.9353926,8.366120985,1,0.9398695668740674,1,1
3099,1.009189808,0.172212892,0.551714175,238.8178955,2.623514738,703.5962466,5.422676123,0,0.35979975953923266,0,1
3992,1.008345417,0.172184065,0.552643053,149.561195,2.70474847,409.1474545,6.039621246,0,0.4283285676157205,0,1
14469,1.101061582,0.17321838,0.615980518,233.0276532,2.327580202,864.9711149,5.27351972,0,0.2711905092064811,0,1
2167,0.952605291,0.173505454,0.555768526,131.0779708,2.731728065,470.7217558,4.948169197,0,0.1706388582554986,0,1
2504,0.923678423,0.17670709,0.559985482,72.38187054,2.551563084,275.7615661,5.107526905,0,0.16854453295735802,0,1
2542,1.040456006,0.171987847,0.538038048,1158.198868,2.951973653,1846.638767,6.503545188,1,0.7359559391424286,1,1
8344,0.968903439,0.171100208,0.562605163,781.9234751,2.515099627,1961.016052,7.680108872,1,0.7790390933988897,1,1
11397,1.059520108,0.158972535,0.549026617,185.5083959,2.36001321,636.1594559,5.231894855,0,0.49514491903650437,0,1
11508,1.071921135,0.157421459,0.548356409,291.3423231,2.627799316,838.6448276,7.933167535,1,0.8752540241553415,1,1
12412,1.023832818,0.168431055,0.572451084,721.4348929,2.470811081,2038.61146,4.392355593,0,0.25500953977342855,0,1
11166,1.07064861,0.157602624,0.548511578,286.3873027,2.693348428,840.1013065,8.007885727,1,0.8720775688075217,1,1
15140,1.058513635,0.169401396,0.597311307,611.3434267,2.090777265,971.182862,5.043415274,0,0.3667499444161312,0,1
10743,0.966936041,0.168010228,0.560960973,1221.758771,2.880241597,4071.931942,5.863603629,0,0.48080944515879737,0,1
3748,0.900354123,0.163776064,0.545575308,8.645319558,0.973995102,85.51370282,5.355977272,1,0.6125216554247509,1,1
3227,0.96308908,0.17290597,0.558336418,36.32789405,1.24956901,107.9260779,5.40037759,1,0.5760236373476927,1,1
5361,1.039321525,0.164119338,0.535538095,1137.054312,3.403481077,1616.821471,8.560593419,1,0.8987814451346817,1,1
4281,1.064167533,0.158900944,0.526317573,1429.013706,3.697882579,2611.040271,6.382616653,1,0.6914626941174644,1,1
13248,1.059161259,0.167792882,0.578023424,724.4364396,3.049884974,1415.74743,5.593887039,0,0.33481257210624216,0,1
11496,1.060087766,0.159138485,0.549990615,110.4240605,2.583543573,519.0976049,7.433303464,1,0.7953481807385899,1,1
4806,0.91380329,0.157080145,0.537106701,179.4022312,1.85318055,402.5088805,5.239755917,0,0.4596148442597195,0,1
11394,1.010780477,0.168382532,0.569883328,704.2824511,1.413433442,2282.810637,7.078216989,1,0.8910840583869026,1,1
11120,1.017373669,0.168229913,0.57127818,587.8128591,1.417763399,2136.005045,8.062685038,1,0.9418055300880837,1,1
11129,1.015650574,0.171389146,0.566560857,631.5267975,2.483237681,2105.683667,7.643934162,1,0.801048199678821,1,1
10808,1.023649801,0.173463948,0.567603826,265.1349841,3.072373784,907.0313407,5.400186072,0,0.22059167583240716,0,1
964,1.053487658,0.174066839,0.537604723,1379.849131,4.025113331,2739.25599,4.620881227,0,0.21299525861107338,0,1
4104,0.921055627,0.151851105,0.529873276,231.9725932,2.11901011,855.2448027,6.091018256,1,0.6180996632252416,1,1
8998,1.029415558,0.169094325,0.559206075,861.856241,2.98461756,1383.956355,6.084519998,1,0.5008785553678722,1,1
13622,1.057613571,0.167816073,0.577664611,772.9128721,2.844122365,1411.152215,5.568215622,0,0.3881298403499901,0,1
8092,0.95544533,0.169403697,0.559477674,776.1639099,2.815469623,2751.3638,4.473231263,0,0.18243298642363448,0,1
15177,1.029156766,0.165501568,0.574014289,667.5619885,3.127350501,1484.815038,4.835051832,0,0.18478001586530193,0,1
3076,1.026126965,0.172511201,0.542946424,151.1736231,3.316553153,322.1479462,5.058322441,0,0.19491930807290042,0,1
13394,1.060952244,0.167646824,0.578060206,642.7454686,2.067047763,1275.486501,4.814457442,0,0.4320364602034802,0,1
11093,1.001308882,0.168631302,0.568063379,838.4559521,2.329914688,2262.251811,4.564393688,0,0.3189840790609411,0,1
1582,1.036344427,0.173572184,0.540370428,698.5214614,4.529986609,1093.214497,4.747879023,0,0.07896275393466058,0,1
4408,1.025159964,0.166551487,0.546096589,255.3305881,2.364895529,620.0937958,3.655900796,0,0.19726629580477217,0,1
4271,1.023317575,0.16799629,0.544747581,469.918715,2.988903235,121.2026067,7.223462745,1,0.6853923497503904,1,1
8154,0.963731539,0.170511733,0.561390233,891.7216335,2.387120508,2165.563441,5.328198848,0,0.4185216558774727,0,1
5248,1.038959411,0.163458607,0.537889033,734.2947576,3.204829702,1801.28096,6.651189337,1,0.6535199169274238,1,1
15193,0.956447615,0.166670867,0.576064035,524.6818743,1.926703001,1822.755947,6.848980594,1,0.6862394147380829,1,1
2067,1.00901138,0.173663003,0.546009393,629.3147669,2.979444867,616.6687961,4.643215759,0,0.229527441726995,0,1
15488,0.95712721,0.166299816,0.575921101,91.22597473,2.870666456,342.9056824,4.729993261,0,0.09730685746333127,0,1
1490,1.043395041,0.173464856,0.538886002,605.5876735,3.909321374,402.9429073,5.704497222,0,0.25350281619164444,0,1
16467,1.007346225,0.17110551,0.567039606,425.9816507,2.816131139,185.8429351,4.552551119,0,0.1616273338044621,0,1
11706,0.993026439,0.170109269,0.566791561,910.4955943,1.868172115,1742.173209,6.348382262,1,0.74832492704863,1,1
13751,1.047704151,0.166491094,0.57065327,895.1426714,2.521820307,163.7896639,6.631272945,1,0.6891232661075606,1,1
2870,0.943365173,0.170990698,0.556235844,85.39698311,2.175735292,220.1771254,5.359130754,0,0.31900631964900483,0,1
1789,0.976501921,0.17426201,0.552328608,158.9093181,2.744991132,163.9019623,4.682935158,0,0.1693766925029593,0,1
176,1.051211871,0.173424751,0.537145558,1616.479167,4.459272082,2616.194158,4.566021352,0,0.15846310089402246,0,1
2824,0.902021957,0.164974439,0.547245407,3.611021624,0.785845739,42.48003968,4.698689471,1,0.5304178339539614,1,1
4723,0.939824689,0.169065172,0.555856943,16.18213612,1.59406112,151.0940324,5.140634668,0,0.413606252916393,0,1
1993,1.001318103,0.17331991,0.549506044,34.17827049,2.787708319,45.28062822,3.628931546,0,0.08942610297883569,0,1
8115,0.939817794,0.164599244,0.552461763,966.4341979,2.724575321,2654.840169,7.3807706,1,0.7344494899981594,1,1
721,1.028790558,0.173797836,0.541538939,1115.08811,4.817620545,1057.854493,4.870484011,0,0.07801439111884255,0,1
17149,1.089974786,0.176707966,0.574088155,236.3892962,3.760191096,267.2809496,4.591643843,0,0.08244856637359857,0,1
8607,0.976364224,0.171361241,0.564024907,720.599669,2.610729501,1987.415954,6.829755651,1,0.6185056365279555,1,1
14265,1.063261626,0.166136787,0.590662833,0.0,1.167421548,128.8656056,7.66072361,1,0.8987689928408843,1,1
3485,1.000986263,0.173221776,0.553559389,45.80207876,1.952455742,154.1649353,5.831954535,1,0.5525668419477534,1,1
9086,0.940826088,0.164254096,0.55239305,1130.525964,2.789525017,2679.73538,6.653791477,1,0.6245993307234476,1,1
12096,0.976281211,0.1665284,0.562112065,598.6090617,1.676674451,2201.760986,6.230329568,1,0.7373985297454958,1,1
15494,0.899106267,0.168248449,0.566194781,56.66497805,0.966909132,279.3099447,6.648720434,1,0.7464557886098135,1,1
1419,1.037298863,0.172715329,0.539866158,512.8008666,2.835503924,509.2424809,6.70901456,1,0.6781392892256378,1,1
8124,1.043241196,0.175751039,0.569202925,443.6594747,2.964669637,826.6207363,4.61043931,0,0.1734441913907702,0,1
948,1.047960909,0.173857187,0.538338873,920.1398599,3.013243956,1488.686868,7.61799101,1,0.8408541609296609,1,1
10360,0.934220412,0.158894672,0.544460437,15.81316187,2.185455012,94.79034516,5.489844765,0,0.3831549460915329,0,1
11729,0.963547732,0.164554488,0.557825348,535.5504953,2.996603966,1894.636627,4.211883028,0,0.12027892082427001,0,1
12956,1.038121959,0.166701984,0.568153403,1164.843222,2.16067141,543.022478,8.240687861,1,0.9313480305725953,1,1
13254,1.045519407,0.164487739,0.563629045,946.2609622,1.423093195,1452.546265,9.351040746,1,0.9867487033375592,1,1
3989,1.010848305,0.171608369,0.551326724,188.7601241,3.01958232,520.3148662,4.78298764,0,0.17984927691805236,0,1
11179,0.948728634,0.162685327,0.553086612,525.7284846,1.234552437,1637.047908,7.990664072,1,0.9428301792493566,1,1
4984,0.953658881,0.171167889,0.558576568,140.2738516,1.944505529,530.1831821,5.569578211,0,0.4322149839519451,0,1
6460,1.011677187,0.176149182,0.568179194,173.6005759,2.374053059,648.3779443,5.490752482,0,0.35023034488557275,0,1
590,1.046103671,0.172716936,0.537167344,1531.915281,3.944573253,2688.700447,4.697112762,0,0.2512060559294595,0,1
6437,0.937846513,0.16598189,0.553197197,401.9759041,2.702172149,1448.356287,4.052320072,0,0.11988483353859522,0,1
10789,1.061623987,0.158019571,0.545939746,732.5004549,3.526573877,1645.204111,5.828237765,0,0.4195850253650272,0,1
9965,0.969581682,0.167384394,0.561086158,1031.313409,2.307211161,3655.540402,7.034720427,1,0.7875460645397252,1,1
15600,0.916869419,0.164444277,0.563614822,172.1038324,2.545172216,606.8634288,5.190096498,0,0.18774130817454304,0,1
984,1.048629311,0.173915467,0.538247983,1047.066602,3.568042273,2019.571883,7.636596641,1,0.768424381780939,1,1
13299,1.056988734,0.168298362,0.579464218,990.356952,3.228963681,2720.572884,4.78976695,0,0.21583139805601956,0,1
15734,1.081231166,0.155296808,0.539460521,1219.663127,4.136678982,2987.769043,4.492519474,0,0.20630193656277612,0,1
10064,1.07001594,0.156440065,0.543247655,1080.958178,2.928966508,1223.578475,7.010168706,1,0.8248108178951649,1,1
11114,0.992870785,0.166681386,0.566146636,279.289391,2.528418659,1054.462118,5.018686942,0,0.2558041529513881,0,1
10250,0.981576937,0.171287163,0.564982022,760.0993615,2.986109102,2036.031552,4.748316564,0,0.18597948267616007,0,1
2050,0.903349966,0.180387674,0.565426414,239.5637028,2.518437737,857.1788574,5.593867057,0,0.21475555322433784,0,1
186,0.910649742,0.18708793,0.57362487,293.8493315,3.07499969,1063.934896,4.839322372,0,0.07026491727297753,0,1
13405,1.052265642,0.167928291,0.580279641,212.4655557,1.193518088,775.1699856,8.756367195,1,0.9639396645609926,1,1
4760,1.034152397,0.177271843,0.570175441,76.04671849,1.502725674,155.0624081,7.643433962,1,0.8786338432031324,1,1
4632,1.024023327,0.167010979,0.546093959,316.4779848,3.225883158,787.4435297,4.914979474,0,0.2096206324375393,0,1
818,1.050790898,0.173409,0.537232248,1484.947838,3.579775869,2312.120898,9.045069577,1,0.9315877279046625,1,1
12077,0.952088306,0.16237776,0.553570416,63.27140562,6.007886085,261.6668279,4.104964239,0,0.0032995651671616382,0,1
2959,0.901182557,0.169014145,0.552099319,96.71741225,1.518563201,377.9422968,5.367254813,0,0.4503797907802498,0,1
11717,1.021584898,0.171468587,0.565722988,362.2265117,3.37593269,1213.522911,6.574306771,0,0.3610490684358707,0,1
5588,1.019127825,0.17276898,0.561144291,375.3378118,2.292517355,1047.336888,6.081029921,1,0.5697370985446,1,1
15293,1.004145216,0.17484655,0.58862243,261.5722525,2.95532918,343.1838148,5.129316859,0,0.13009819689706226,0,1
10265,1.071599683,0.156282906,0.54330715,1034.229823,3.202931158,1206.189472,6.390514039,1,0.680340642565845,1,1
3177,0.899052452,0.177221109,0.561619331,157.1360853,2.408665097,517.5731916,4.702310133,0,0.1334462684461483,0,1
17057,1.013429459,0.169746071,0.569674537,250.0388238,9.543316024,788.3167318,4.147052497,0,9.044473205933858e-05,0,1
8502,1.037858545,0.174457679,0.567314135,583.8056465,2.660603611,1254.977066,7.49817003,1,0.7525930133618518,1,1
4449,1.02512457,0.175510563,0.566570531,367.5768117,2.133025793,652.8580211,7.884860026,1,0.8491901810733596,1,1
1283,1.035522211,0.173269143,0.540618769,361.5245235,4.024666114,273.7259467,4.855499861,0,0.10852229343247659,0,1
3494,0.984572507,0.173544179,0.555988256,69.33326853,2.718427962,250.4238804,4.778841463,0,0.17445272055501465,0,1
11656,1.021051629,0.169441174,0.563785476,437.3423076,2.771519959,1027.71191,7.802895152,1,0.752439557548198,1,1
14097,1.096154491,0.169123403,0.592529104,333.5605475,3.187476443,1168.934862,4.961756981,0,0.1624100126683157,0,1
2334,1.041228397,0.171511929,0.537082807,1474.134013,3.696248542,2140.360343,8.014934012,1,0.8366525358851937,1,1
7772,1.00036427,0.174675951,0.567132297,354.0005827,2.819205525,634.6011622,4.729377281,0,0.16713151966276998,0,1
390,1.044320702,0.172073855,0.53667496,1754.801577,3.698926545,2869.278737,9.684201928,1,0.9594332294303541,1,1
13621,1.046390755,0.164580208,0.564240799,907.5304302,1.665858229,1430.376546,9.643155336,1,0.9857802446532256,1,1
14478,1.096481164,0.172783634,0.613873829,242.2544112,1.259543339,1235.539133,5.14134293,1,0.5262020835184461,1,1
8751,0.933507743,0.163222726,0.550012892,970.0129987,2.999594654,2131.434759,4.973399486,0,0.24219835973654363,0,1
9255,0.936824888,0.164629856,0.551872033,764.0327307,3.064510556,2683.541199,4.413770464,0,0.14567440621043898,0,1
5306,1.084155692,0.156928428,0.517023546,1572.447709,4.233763318,2935.229922,5.114603506,0,0.4204923867294658,0,1
3270,0.912821811,0.166612134,0.549957597,144.2074667,1.932963522,527.9070935,4.122005979,0,0.1925319250044703,0,1
10363,0.933731693,0.158765662,0.544160006,13.02864931,2.061985214,78.4187987,5.471587466,0,0.41189335693361995,0,1
12482,1.029155888,0.167821103,0.574221118,267.2580847,0.916238373,938.673924,9.694182565,1,0.9868698446601063,1,1
13709,1.073013528,0.168443769,0.585903482,89.34029245,0.845128678,321.5674829,6.973439875,1,0.9009366988882542,1,1
3428,1.021819042,0.170228176,0.54426554,641.4618109,2.640489165,336.6553746,6.837211837,1,0.7248473707228732,1,1
13452,1.05244158,0.167709561,0.575803465,836.5067024,3.569338511,1108.415761,4.94467736,0,0.15576576816852655,0,1
1451,1.034105241,0.16975329,0.537815166,1348.897183,6.014062486,139.0109003,3.343649139,0,0.008994143932323891,0,1
7197,0.979586986,0.173116244,0.563670644,266.6736396,0.716226261,929.3850505,7.803352767,1,0.9493544796552393,1,1
11441,0.964990211,0.165006313,0.558476631,574.6054261,2.557933457,1959.706386,5.127177639,0,0.31228475444409265,0,1
4550,1.035563867,0.164205624,0.539671028,621.3292429,3.439992564,1493.441344,4.431369267,0,0.18599115605600672,0,1
14,1.037543095,0.173915501,0.539810419,1487.172681,3.486311453,2232.411391,8.859430795,1,0.9192600509167013,1,1
10356,0.972652291,0.166953537,0.5615048,826.7792418,1.777825725,2974.795611,6.973105851,1,0.8422101587472022,1,1
8396,1.032365669,0.164323008,0.54976779,555.9569492,3.173720488,1342.088976,4.222935041,0,0.16677082326324594,0,1
9120,1.040979126,0.176723268,0.570909384,17.19801387,2.110133596,57.64949537,5.209242203,0,0.36409271171937985,0,1
10419,1.078748377,0.154677231,0.53779553,846.1243315,3.557602663,1313.300945,4.567093184,0,0.2712143642564534,0,1
12376,1.030671654,0.168578185,0.573234696,1040.586422,3.142721994,1332.385647,7.61813717,1,0.7062395503732329,1,1
14732,1.079494912,0.172202622,0.609362912,280.2357274,1.551304169,994.5777101,4.692912934,0,0.36305828600897905,0,1
11730,0.984410108,0.16832126,0.564914946,949.2215647,2.438058927,3273.137866,6.485732186,1,0.6651234909924232,1,1
16555,1.03424731,0.169373984,0.56082145,685.8538708,3.638074342,1283.272704,5.873743853,0,0.271186230005007,0,1
12649,0.984832742,0.164974882,0.56343793,137.0532521,2.427603226,567.7052406,5.600897506,0,0.3492515392554555,0,1
1476,0.90076837,0.17785061,0.562333695,142.7690251,2.35372653,477.9782835,4.53643837,0,0.12373555693416245,0,1
15791,1.005578071,0.171324319,0.588793405,816.8583584,2.755502996,469.6222199,7.896565244,1,0.6998620514618098,1,1
979,1.04671889,0.173928909,0.538510578,1254.94302,3.507878578,2041.370385,7.126326618,1,0.7300276598086817,1,1
5439,0.918262976,0.153765288,0.532531039,142.7433916,1.589494365,488.7004338,5.227743314,1,0.5573589573576843,1,1
9303,1.028858404,0.16840632,0.560521638,91.06161153,3.180744927,266.6152096,5.376551057,0,0.20581371755955444,0,1
16306,1.065689897,0.156052433,0.556470134,1246.632239,2.632225152,1335.550063,7.116450343,1,0.8579388246483682,1,1
7490,1.054411964,0.15998535,0.532827476,1030.791429,2.979120446,1129.920745,6.9258793,1,0.8118967800004241,1,1
9680,0.929522214,0.158642616,0.542955252,860.5772415,1.470677837,647.5170887,8.07734666,1,0.9466077994645877,1,1
12514,1.024343528,0.167184384,0.563644254,765.8178652,2.962101681,1977.967031,8.612297292,1,0.8627843809943396,1,1
13194,1.074330102,0.16811655,0.58324627,466.4852357,0.999237209,914.9059275,7.5518647,1,0.9442349957841899,1,1
5046,0.954436487,0.171045124,0.558954091,294.2040613,2.643453264,1052.290747,5.546589533,0,0.2859706940935895,0,1
10744,0.966299478,0.168121321,0.56091033,1270.858436,3.055395192,3974.364743,4.189888689,0,0.17825965332884977,0,1
6442,0.922486547,0.151387336,0.529381464,626.9331489,1.436962485,143.0143879,8.231601758,1,0.9570809145482593,1,1
2377,1.01535743,0.173407144,0.545085173,405.827304,1.094480282,49.19811994,6.279210782,1,0.8765575958311063,1,1
3071,1.023715221,0.171824572,0.543665751,322.638414,2.844072436,838.3804968,7.69185721,1,0.774547973402334,1,1
969,1.050897324,0.174006105,0.537935517,1308.142993,3.453829811,2473.52092,7.925700332,1,0.853633978760339,1,1
8687,1.027782909,0.168329942,0.55692606,674.3535895,2.73774189,2009.624771,7.63555068,1,0.8038176869617859,1,1
3558,0.9752317,0.173454765,0.556735737,101.1215793,2.534020688,385.6165807,5.14144631,0,0.2460867353324254,0,1
11298,1.018352723,0.168596582,0.566556383,1008.841391,3.44270127,2380.605004,5.158116353,0,0.22264067283691236,0,1
14925,1.039494366,0.163150617,0.577104694,543.0840946,3.241000737,378.8376282,7.626353915,1,0.6020861646214795,1,1
6284,1.036287108,0.163292916,0.545305287,378.224067,2.715794855,617.6383319,4.766052442,0,0.322635251369455,0,1
3890,0.911979564,0.1573751,0.537351033,51.30394763,2.195898821,209.544254,5.552880713,0,0.39990943172849375,0,1
411,0.990510823,0.174622373,0.549103298,585.0315885,3.68259866,932.7210404,5.356380567,0,0.16597402152452903,0,1
13353,1.059641257,0.168036728,0.579011432,809.0512261,1.045220894,1830.539925,8.976221215,1,0.9843271455629954,1,1
5831,1.061264293,0.158721489,0.530079362,1256.137977,3.355673143,1332.75173,5.593647144,1,0.5735209381205147,1,1
16436,1.014731527,0.171967432,0.587811017,599.1296422,2.064495979,1880.198092,8.010122727,1,0.8440013516916355,1,1
15545,1.048678537,0.177801767,0.593640367,88.24843919,2.162420571,343.9095845,4.52515915,0,0.18897336416872362,0,1
10705,0.924731168,0.154635227,0.535316077,426.1007381,1.999130228,996.7870141,4.965510498,0,0.44676503263888884,0,1
13199,1.08334116,0.168744176,0.587940654,566.2572754,2.860626641,2148.093684,4.875269403,0,0.24312023090852086,0,1
9405,0.950066918,0.163618349,0.554009506,864.0639164,1.880418776,2672.968469,8.471721084,1,0.93950783033513,1,1
17300,1.057550368,0.168462161,0.56454465,466.0744013,3.605246569,928.8980184,5.37175541,0,0.19445437923082418,0,1
7762,1.06176743,0.157943516,0.536697053,1197.685254,2.83685437,932.1146675,6.69433253,1,0.821453557381688,1,1
9049,1.070736128,0.156199118,0.538000923,1172.559624,2.560151073,1751.444942,7.840450235,1,0.941582476075103,1,1
13085,1.085240119,0.168807315,0.588682639,548.4833104,2.894253881,1971.056043,4.736287982,0,0.21366693973950338,0,1
150,1.043592481,0.173916657,0.538942382,1401.988175,3.581539869,2237.089189,6.93482391,1,0.7004258328573766,1,1
2956,1.021855638,0.170888995,0.54431974,481.2363866,2.875842227,563.2419574,8.661797171,1,0.8825454628335858,1,1
17278,1.025554039,0.171117306,0.569371214,54.69791276,1.101539044,60.69287309,4.852474123,1,0.5632741482409994,1,1
9297,0.971368035,0.166552029,0.560952111,773.3493266,1.741069163,2763.405902,4.965677781,1,0.5325674420393183,1,1
14933,1.08388558,0.154037685,0.564812357,649.4417933,3.214709943,2151.056399,6.983900511,1,0.6662609448968715,1,1
6008,0.979164394,0.173229999,0.563426937,92.59069415,1.056853032,326.9784092,5.046056209,1,0.5736112791281132,1,1
4097,0.971764798,0.172922459,0.561555944,11.10486975,0.916914407,67.61248586,4.717452206,1,0.5292310626431954,1,1
16959,1.083664565,0.153715861,0.563447392,943.2091181,3.221911779,1030.114962,6.782814656,1,0.6650102842868106,1,1
4364,1.026951452,0.166158391,0.544865594,297.119207,3.06974439,610.3043672,4.785479017,0,0.2255095512718326,0,1
13218,1.049412505,0.167731576,0.579658236,7.992478683,1.583710328,110.0836191,5.852953611,1,0.6120497532425704,1,1
12049,0.950414435,0.162687937,0.553514661,420.1006925,2.415080329,1278.715811,4.815932338,0,0.26919035275678355,0,1
8801,0.969283382,0.170303598,0.562543269,890.6833796,2.537261357,2546.311962,6.890005332,1,0.6779204093357838,1,1
4858,0.983278517,0.173947636,0.561301958,62.91458527,1.932782513,242.6813837,5.293745069,0,0.39552576622223107,0,1
5770,0.92197798,0.153127518,0.532164699,684.7200836,2.060647988,532.8340376,9.170379838,1,0.9587186081015624,1,1
7782,1.040295972,0.17510814,0.568212241,524.0784665,2.678951074,953.2412538,6.854853022,1,0.6308377051838066,1,1
14737,1.073205711,0.170825433,0.604026904,409.049091,2.223463578,802.1056782,4.816632964,0,0.2592300983127192,0,1
16161,0.998085358,0.172545303,0.587833706,549.1127645,3.613155627,1805.080593,5.585491027,0,0.1199020151395401,0,1
2233,1.037637902,0.173226727,0.540109382,380.5967119,3.39559577,326.9378344,6.636113647,0,0.49497523817899974,0,1
2597,1.030145481,0.17012925,0.539741934,1019.426911,3.745781585,1306.797794,5.314140857,0,0.27841794296835376,0,1
9767,1.022129429,0.171155144,0.565297526,333.3145918,3.279730414,1172.664782,5.007543808,0,0.1573643310775308,0,1
15071,1.093760049,0.172750354,0.613294653,381.4249586,1.393276693,1426.624227,7.321350792,1,0.8496104828577218,1,1
2055,0.9070258,0.180008479,0.56480378,66.05604686,1.992589378,240.890963,5.088295644,0,0.22624334307205865,0,1
3972,1.01958466,0.171835056,0.545503573,143.2044064,3.571879468,376.8816773,4.641506161,0,0.10908042501961429,0,1
8008,0.97387486,0.171861562,0.563281697,706.0508176,3.112031881,1624.294477,5.099429953,0,0.1941856871373989,0,1
13379,1.042283341,0.164441618,0.56230178,1081.330506,2.319681828,1738.901166,7.418426636,1,0.8773991583043362,1,1
16366,0.926433839,0.161063631,0.558930786,872.3659777,0.970675606,68.14840455,7.420343084,1,0.9277808062270649,1,1
1378,1.034210115,0.173687407,0.540666943,899.8819404,4.959793962,883.6755938,3.958143463,0,0.03150374731266262,0,1
4052,0.915166433,0.158124001,0.538927573,403.4354631,2.387377647,1344.393667,6.260601494,1,0.5534971397053058,1,1
9782,1.022366602,0.173986122,0.568190232,259.0371117,3.417036115,748.8789402,4.323654062,0,0.07606653495789192,0,1
236,0.913105071,0.189322511,0.576359954,400.3788018,3.48803421,1440.151307,5.015978135,0,0.054575369922082013,0,1
10778,0.953736724,0.164769682,0.55565472,997.3638607,2.884711795,3181.32795,5.186298815,0,0.31793195585385237,0,1
8626,1.039940344,0.175211634,0.569020683,169.286474,2.5640882,296.6556072,4.655875952,0,0.21090163964875341,0,1
15653,0.985043557,0.169895282,0.585772011,787.1400217,2.521058705,2764.431314,5.584808591,0,0.34847577251244205,0,1
1941,0.898957161,0.176995012,0.561333421,129.3452783,2.25744123,443.7355888,4.460668126,0,0.12905542178637514,0,1
